fromPlaceName,toPlaceName,date,duration,0-30,30-60,60-120,120+
Gallicano,Castelnuovo di Garfagnana,07-09-2024,31,0,1,1,1
Gallicano,Castelnuovo di Garfagnana,07-05-2024,35,0,1,1,1
Gallicano,Castelnuovo di Garfagnana,07-05-2024,31,0,1,1,1
Gallicano,Castiglione di Garfagnana,10-01-2024,52,0,1,1,1
Gallicano,Castiglione di Garfagnana,10-10-2024,52,0,1,1,1
Gallicano,Castiglione di Garfagnana,07-09-2024,83,0,0,1,1
Gallicano,Castiglione di Garfagnana,07-09-2024,76,0,0,1,1
Gallicano,Castiglione di Garfagnana,07-05-2024,83,0,0,1,1
Gallicano,Castiglione di Garfagnana,07-05-2024,76,0,0,1,1
Gallicano,Fabbriche di Vergemoli,10-01-2024,40,0,1,1,1
Gallicano,Fabbriche di Vergemoli,10-01-2024,92,0,0,1,1
Gallicano,Fabbriche di Vergemoli,10-01-2024,94,0,0,1,1
Gallicano,Fabbriche di Vergemoli,10-01-2024,44,0,1,1,1
Gallicano,Fabbriche di Vergemoli,10-10-2024,36,0,1,1,1
Gallicano,Fabbriche di Vergemoli,10-10-2024,40,0,1,1,1
Gallicano,Fabbriche di Vergemoli,10-10-2024,94,0,0,1,1
Gallicano,Fabbriche di Vergemoli,10-10-2024,44,0,1,1,1
Gallicano,Fosciandora,07-09-2024,34,0,1,1,1
Gallicano,Fosciandora,07-05-2024,34,0,1,1,1
Gallicano,Minucciano,10-01-2024,118,0,0,1,1
Gallicano,Minucciano,10-01-2024,110,0,0,1,1
Gallicano,Minucciano,10-01-2024,97,0,0,1,1
Gallicano,Minucciano,10-01-2024,184,0,0,0,1
Gallicano,Minucciano,10-01-2024,190,0,0,0,1
Gallicano,Minucciano,10-10-2024,102,0,0,1,1
Gallicano,Minucciano,10-10-2024,118,0,0,1,1
Gallicano,Minucciano,10-10-2024,110,0,0,1,1
Gallicano,Minucciano,10-10-2024,97,0,0,1,1
Gallicano,Minucciano,10-10-2024,184,0,0,0,1
Gallicano,Minucciano,10-10-2024,190,0,0,0,1
Gallicano,Minucciano,07-09-2024,141,0,0,0,1
Gallicano,Minucciano,07-09-2024,117,0,0,1,1
Gallicano,Minucciano,07-09-2024,125,0,0,0,1
Gallicano,Minucciano,07-05-2024,141,0,0,0,1
Gallicano,Minucciano,07-05-2024,117,0,0,1,1
Gallicano,Minucciano,07-05-2024,125,0,0,0,1
Gallicano,Molazzana,10-01-2024,20,1,1,1,1
Gallicano,Molazzana,10-01-2024,17,1,1,1,1
Gallicano,Molazzana,10-01-2024,41,0,1,1,1
Gallicano,Molazzana,10-10-2024,20,1,1,1,1
Gallicano,Molazzana,10-10-2024,17,1,1,1,1
Gallicano,Molazzana,10-10-2024,41,0,1,1,1
Gallicano,Molazzana,07-09-2024,14,1,1,1,1
Gallicano,Molazzana,07-05-2024,14,1,1,1,1
Gallicano,Piazza al Serchio,10-01-2024,51,0,1,1,1
Gallicano,Piazza al Serchio,10-01-2024,67,0,0,1,1
Gallicano,Piazza al Serchio,10-01-2024,56,0,1,1,1
Gallicano,Piazza al Serchio,10-10-2024,51,0,1,1,1
Gallicano,Piazza al Serchio,10-10-2024,67,0,0,1,1
Gallicano,Piazza al Serchio,10-10-2024,56,0,1,1,1
Gallicano,Piazza al Serchio,07-09-2024,50,0,1,1,1
Gallicano,Piazza al Serchio,07-09-2024,62,0,0,1,1
Gallicano,Piazza al Serchio,07-05-2024,50,0,1,1,1
Gallicano,Piazza al Serchio,07-05-2024,62,0,0,1,1
Gallicano,Pieve Fosciana,07-09-2024,144,0,0,0,1
Gallicano,Pieve Fosciana,07-05-2024,144,0,0,0,1
Gallicano,San Romano in Garfagnana,10-01-2024,46,0,1,1,1
Gallicano,San Romano in Garfagnana,10-01-2024,56,0,1,1,1
Gallicano,San Romano in Garfagnana,10-01-2024,45,0,1,1,1
Gallicano,San Romano in Garfagnana,10-01-2024,66,0,0,1,1
Gallicano,San Romano in Garfagnana,10-01-2024,55,0,1,1,1
Gallicano,San Romano in Garfagnana,10-10-2024,46,0,1,1,1
Gallicano,San Romano in Garfagnana,10-10-2024,55,0,1,1,1
Gallicano,San Romano in Garfagnana,10-10-2024,45,0,1,1,1
Gallicano,San Romano in Garfagnana,10-10-2024,66,0,0,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,66,0,0,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,54,0,1,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,81,0,0,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,71,0,0,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,58,0,1,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,57,0,1,1,1
Gallicano,San Romano in Garfagnana,07-09-2024,59,0,1,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,66,0,0,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,54,0,1,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,81,0,0,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,71,0,0,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,58,0,1,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,57,0,1,1,1
Gallicano,San Romano in Garfagnana,07-05-2024,59,0,1,1,1
Gallicano,Sillano Giuncugnano,10-01-2024,94,0,0,1,1
Gallicano,Sillano Giuncugnano,10-01-2024,100,0,0,1,1
Gallicano,Sillano Giuncugnano,10-01-2024,109,0,0,1,1
Gallicano,Sillano Giuncugnano,10-10-2024,114,0,0,1,1
Gallicano,Sillano Giuncugnano,10-10-2024,100,0,0,1,1
Gallicano,Sillano Giuncugnano,10-10-2024,109,0,0,1,1
Gallicano,Sillano Giuncugnano,07-09-2024,69,0,0,1,1
Gallicano,Sillano Giuncugnano,07-09-2024,90,0,0,1,1
Gallicano,Sillano Giuncugnano,07-05-2024,69,0,0,1,1
Gallicano,Sillano Giuncugnano,07-05-2024,90,0,0,1,1
Gallicano,Villa Collemandina,10-01-2024,58,0,1,1,1
Gallicano,Villa Collemandina,10-01-2024,128,0,0,0,1
Gallicano,Villa Collemandina,10-10-2024,58,0,1,1,1
Gallicano,Villa Collemandina,10-10-2024,128,0,0,0,1
Gallicano,Villa Collemandina,07-09-2024,86,0,0,1,1
Gallicano,Villa Collemandina,07-09-2024,88,0,0,1,1
Gallicano,Villa Collemandina,07-05-2024,86,0,0,1,1
Gallicano,Villa Collemandina,07-05-2024,88,0,0,1,1
Gallicano,Bagni di Lucca,10-01-2024,51,0,1,1,1
Gallicano,Bagni di Lucca,10-01-2024,58,0,1,1,1
Gallicano,Bagni di Lucca,10-01-2024,33,0,1,1,1
Gallicano,Bagni di Lucca,10-10-2024,51,0,1,1,1
Gallicano,Bagni di Lucca,10-10-2024,58,0,1,1,1
Gallicano,Bagni di Lucca,10-10-2024,33,0,1,1,1
Gallicano,Bagni di Lucca,07-09-2024,50,0,1,1,1
Gallicano,Bagni di Lucca,07-09-2024,38,0,1,1,1
Gallicano,Bagni di Lucca,07-05-2024,50,0,1,1,1
Gallicano,Bagni di Lucca,07-05-2024,38,0,1,1,1
Gallicano,Barga,10-01-2024,17,1,1,1,1
Gallicano,Barga,10-01-2024,26,1,1,1,1
Gallicano,Barga,10-01-2024,31,0,1,1,1
Gallicano,Barga,10-01-2024,13,1,1,1,1
Gallicano,Barga,10-10-2024,17,1,1,1,1
Gallicano,Barga,10-10-2024,26,1,1,1,1
Gallicano,Barga,10-10-2024,31,0,1,1,1
Gallicano,Barga,10-10-2024,13,1,1,1,1
Gallicano,Barga,07-09-2024,17,1,1,1,1
Gallicano,Barga,07-09-2024,26,1,1,1,1
Gallicano,Barga,07-09-2024,38,0,1,1,1
Gallicano,Barga,07-09-2024,31,0,1,1,1
Gallicano,Barga,07-05-2024,17,1,1,1,1
Gallicano,Barga,07-05-2024,26,1,1,1,1
Gallicano,Barga,07-05-2024,38,0,1,1,1
Gallicano,Barga,07-05-2024,31,0,1,1,1
Gallicano,Borgo a Mozzano,10-01-2024,34,0,1,1,1
Gallicano,Borgo a Mozzano,10-01-2024,35,0,1,1,1
Gallicano,Borgo a Mozzano,10-01-2024,37,0,1,1,1
Gallicano,Borgo a Mozzano,10-10-2024,34,0,1,1,1
Gallicano,Borgo a Mozzano,10-10-2024,35,0,1,1,1
Gallicano,Borgo a Mozzano,10-10-2024,37,0,1,1,1
Gallicano,Borgo a Mozzano,07-09-2024,35,0,1,1,1
Gallicano,Borgo a Mozzano,07-09-2024,37,0,1,1,1
Gallicano,Borgo a Mozzano,07-09-2024,39,0,1,1,1
Gallicano,Borgo a Mozzano,07-05-2024,35,0,1,1,1
Gallicano,Borgo a Mozzano,07-05-2024,37,0,1,1,1
Gallicano,Borgo a Mozzano,07-05-2024,39,0,1,1,1
Gallicano,Pescaglia,10-01-2024,112,0,0,1,1
Gallicano,Pescaglia,10-01-2024,183,0,0,0,1
Gallicano,Pescaglia,10-10-2024,112,0,0,1,1
Gallicano,Pescaglia,10-10-2024,183,0,0,0,1
Gallicano,Pescaglia,07-09-2024,111,0,0,1,1
Gallicano,Pescaglia,07-05-2024,111,0,0,1,1
Gallicano,Lucca,10-01-2024,73,0,0,1,1
Gallicano,Lucca,10-01-2024,84,0,0,1,1
Gallicano,Lucca,10-01-2024,68,0,0,1,1
Gallicano,Lucca,10-01-2024,71,0,0,1,1
Gallicano,Lucca,10-10-2024,73,0,0,1,1
Gallicano,Lucca,10-10-2024,84,0,0,1,1
Gallicano,Lucca,10-10-2024,68,0,0,1,1
Gallicano,Lucca,10-10-2024,71,0,0,1,1
Gallicano,Lucca,07-09-2024,80,0,0,1,1
Gallicano,Lucca,07-05-2024,80,0,0,1,1
Minucciano,Camporgiano,10-01-2024,47,0,1,1,1
Minucciano,Camporgiano,10-01-2024,61,0,0,1,1
Minucciano,Camporgiano,10-01-2024,51,0,1,1,1
Minucciano,Camporgiano,10-01-2024,141,0,0,0,1
Minucciano,Camporgiano,10-01-2024,97,0,0,1,1
Minucciano,Camporgiano,10-10-2024,51,0,1,1,1
Minucciano,Camporgiano,10-10-2024,61,0,0,1,1
Minucciano,Camporgiano,10-10-2024,163,0,0,0,1
Minucciano,Camporgiano,10-10-2024,97,0,0,1,1
Minucciano,Camporgiano,07-09-2024,172,0,0,0,1
Minucciano,Camporgiano,07-09-2024,62,0,0,1,1
Minucciano,Camporgiano,07-05-2024,172,0,0,0,1
Minucciano,Camporgiano,07-05-2024,62,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-01-2024,70,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-01-2024,79,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-01-2024,71,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-01-2024,83,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-01-2024,78,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-10-2024,71,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-10-2024,79,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-10-2024,83,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-10-2024,78,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,10-10-2024,184,0,0,0,1
Minucciano,Castelnuovo di Garfagnana,10-10-2024,120,0,0,0,1
Minucciano,Castelnuovo di Garfagnana,07-09-2024,195,0,0,0,1
Minucciano,Castelnuovo di Garfagnana,07-09-2024,85,0,0,1,1
Minucciano,Castelnuovo di Garfagnana,07-05-2024,195,0,0,0,1
Minucciano,Castelnuovo di Garfagnana,07-05-2024,85,0,0,1,1
Minucciano,Castiglione di Garfagnana,10-01-2024,243,0,0,0,1
Minucciano,Castiglione di Garfagnana,10-10-2024,243,0,0,0,1
Minucciano,Castiglione di Garfagnana,07-09-2024,206,0,0,0,1
Minucciano,Castiglione di Garfagnana,07-09-2024,121,0,0,0,1
Minucciano,Castiglione di Garfagnana,07-05-2024,206,0,0,0,1
Minucciano,Castiglione di Garfagnana,07-05-2024,121,0,0,0,1
Minucciano,Fabbriche di Vergemoli,10-01-2024,232,0,0,0,1
Minucciano,Fabbriche di Vergemoli,10-01-2024,293,0,0,0,1
Minucciano,Fabbriche di Vergemoli,10-10-2024,171,0,0,0,1
Minucciano,Fabbriche di Vergemoli,10-10-2024,232,0,0,0,1
Minucciano,Fabbriche di Vergemoli,10-10-2024,293,0,0,0,1
Minucciano,Fabbriche di Vergemoli,07-09-2024,399,0,0,0,1
Minucciano,Fabbriche di Vergemoli,07-09-2024,1504,0,0,0,1
Minucciano,Fabbriche di Vergemoli,07-05-2024,399,0,0,0,1
Minucciano,Fabbriche di Vergemoli,07-05-2024,1504,0,0,0,1
Minucciano,Gallicano,10-01-2024,87,0,0,1,1
Minucciano,Gallicano,10-01-2024,90,0,0,1,1
Minucciano,Gallicano,10-01-2024,95,0,0,1,1
Minucciano,Gallicano,10-01-2024,94,0,0,1,1
Minucciano,Gallicano,10-01-2024,141,0,0,0,1
Minucciano,Gallicano,10-10-2024,87,0,0,1,1
Minucciano,Gallicano,10-10-2024,95,0,0,1,1
Minucciano,Gallicano,10-10-2024,94,0,0,1,1
Minucciano,Gallicano,10-10-2024,208,0,0,0,1
Minucciano,Gallicano,10-10-2024,141,0,0,0,1
Minucciano,Gallicano,07-09-2024,210,0,0,0,1
Minucciano,Gallicano,07-09-2024,103,0,0,1,1
Minucciano,Gallicano,07-05-2024,210,0,0,0,1
Minucciano,Gallicano,07-05-2024,103,0,0,1,1
Minucciano,Molazzana,10-01-2024,227,0,0,0,1
Minucciano,Molazzana,10-10-2024,227,0,0,0,1
Minucciano,Piazza al Serchio,10-01-2024,34,0,1,1,1
Minucciano,Piazza al Serchio,10-01-2024,29,1,1,1,1
Minucciano,Piazza al Serchio,10-01-2024,37,0,1,1,1
Minucciano,Piazza al Serchio,10-01-2024,45,0,1,1,1
Minucciano,Piazza al Serchio,10-01-2024,39,0,1,1,1
Minucciano,Piazza al Serchio,10-01-2024,53,0,1,1,1
Minucciano,Piazza al Serchio,10-10-2024,37,0,1,1,1
Minucciano,Piazza al Serchio,10-10-2024,29,1,1,1,1
Minucciano,Piazza al Serchio,10-10-2024,45,0,1,1,1
Minucciano,Piazza al Serchio,10-10-2024,39,0,1,1,1
Minucciano,Piazza al Serchio,10-10-2024,63,0,0,1,1
Minucciano,Piazza al Serchio,07-09-2024,129,0,0,0,1
Minucciano,Piazza al Serchio,07-09-2024,49,0,1,1,1
Minucciano,Piazza al Serchio,07-05-2024,129,0,0,0,1
Minucciano,Piazza al Serchio,07-05-2024,49,0,1,1,1
Minucciano,Pieve Fosciana,07-09-2024,366,0,0,0,1
Minucciano,Pieve Fosciana,07-09-2024,1186,0,0,0,1
Minucciano,Pieve Fosciana,07-05-2024,366,0,0,0,1
Minucciano,Pieve Fosciana,07-05-2024,1186,0,0,0,1
Minucciano,San Romano in Garfagnana,10-01-2024,73,0,0,1,1
Minucciano,San Romano in Garfagnana,10-01-2024,136,0,0,0,1
Minucciano,San Romano in Garfagnana,10-10-2024,73,0,0,1,1
Minucciano,San Romano in Garfagnana,10-10-2024,188,0,0,0,1
Minucciano,Sillano Giuncugnano,10-01-2024,85,0,0,1,1
Minucciano,Sillano Giuncugnano,10-01-2024,62,0,0,1,1
Minucciano,Sillano Giuncugnano,10-01-2024,97,0,0,1,1
Minucciano,Sillano Giuncugnano,10-01-2024,207,0,0,0,1
Minucciano,Sillano Giuncugnano,10-10-2024,106,0,0,1,1
Minucciano,Sillano Giuncugnano,10-10-2024,62,0,0,1,1
Minucciano,Sillano Giuncugnano,10-10-2024,97,0,0,1,1
Minucciano,Sillano Giuncugnano,10-10-2024,207,0,0,0,1
Minucciano,Villa Collemandina,10-01-2024,130,0,0,0,1
Minucciano,Villa Collemandina,10-01-2024,247,0,0,0,1
Minucciano,Villa Collemandina,10-10-2024,228,0,0,0,1
Minucciano,Villa Collemandina,10-10-2024,247,0,0,0,1
Minucciano,Bagni di Lucca,10-01-2024,116,0,0,1,1
Minucciano,Bagni di Lucca,10-10-2024,116,0,0,1,1
Minucciano,Barga,10-01-2024,156,0,0,0,1
Minucciano,Barga,10-01-2024,157,0,0,0,1
Minucciano,Barga,10-01-2024,106,0,0,1,1
Minucciano,Barga,10-01-2024,107,0,0,1,1
Minucciano,Barga,10-01-2024,109,0,0,1,1
Minucciano,Barga,10-10-2024,156,0,0,0,1
Minucciano,Barga,10-10-2024,106,0,0,1,1
Minucciano,Barga,10-10-2024,107,0,0,1,1
Minucciano,Barga,10-10-2024,124,0,0,0,1
Minucciano,Barga,10-10-2024,132,0,0,0,1
Minucciano,Barga,07-09-2024,242,0,0,0,1
Minucciano,Barga,07-09-2024,103,0,0,1,1
Minucciano,Barga,07-05-2024,242,0,0,0,1
Minucciano,Barga,07-05-2024,103,0,0,1,1
Minucciano,Borgo a Mozzano,10-01-2024,100,0,0,1,1
Minucciano,Borgo a Mozzano,10-01-2024,102,0,0,1,1
Minucciano,Borgo a Mozzano,10-01-2024,115,0,0,1,1
Minucciano,Borgo a Mozzano,10-01-2024,109,0,0,1,1
Minucciano,Borgo a Mozzano,10-01-2024,96,0,0,1,1
Minucciano,Borgo a Mozzano,10-10-2024,100,0,0,1,1
Minucciano,Borgo a Mozzano,10-10-2024,102,0,0,1,1
Minucciano,Borgo a Mozzano,10-10-2024,115,0,0,1,1
Minucciano,Borgo a Mozzano,10-10-2024,109,0,0,1,1
Minucciano,Borgo a Mozzano,10-10-2024,96,0,0,1,1
Minucciano,Borgo a Mozzano,10-10-2024,169,0,0,0,1
Minucciano,Borgo a Mozzano,07-09-2024,244,0,0,0,1
Minucciano,Borgo a Mozzano,07-09-2024,109,0,0,1,1
Minucciano,Borgo a Mozzano,07-05-2024,244,0,0,0,1
Minucciano,Borgo a Mozzano,07-05-2024,109,0,0,1,1
Minucciano,Pescaglia,10-01-2024,213,0,0,0,1
Minucciano,Pescaglia,10-01-2024,252,0,0,0,1
Minucciano,Pescaglia,10-01-2024,287,0,0,0,1
Minucciano,Pescaglia,10-10-2024,213,0,0,0,1
Minucciano,Pescaglia,10-10-2024,350,0,0,0,1
Minucciano,Pescaglia,10-10-2024,287,0,0,0,1
Minucciano,Pescaglia,07-09-2024,416,0,0,0,1
Minucciano,Pescaglia,07-09-2024,462,0,0,0,1
Minucciano,Pescaglia,07-05-2024,416,0,0,0,1
Minucciano,Pescaglia,07-05-2024,462,0,0,0,1
Minucciano,Lucca,10-01-2024,128,0,0,0,1
Minucciano,Lucca,10-01-2024,130,0,0,0,1
Minucciano,Lucca,10-01-2024,144,0,0,0,1
Minucciano,Lucca,10-01-2024,142,0,0,0,1
Minucciano,Lucca,10-01-2024,123,0,0,0,1
Minucciano,Lucca,10-01-2024,125,0,0,0,1
Minucciano,Lucca,10-10-2024,130,0,0,0,1
Minucciano,Lucca,10-10-2024,144,0,0,0,1
Minucciano,Lucca,10-10-2024,142,0,0,0,1
Minucciano,Lucca,10-10-2024,123,0,0,0,1
Minucciano,Lucca,10-10-2024,174,0,0,0,1
Minucciano,Lucca,07-09-2024,249,0,0,0,1
Minucciano,Lucca,07-09-2024,142,0,0,0,1
Minucciano,Lucca,07-05-2024,249,0,0,0,1
Minucciano,Lucca,07-05-2024,142,0,0,0,1
Molazzana,Camporgiano,07-09-2024,64,0,0,1,1
Molazzana,Camporgiano,07-05-2024,64,0,0,1,1
Molazzana,Castelnuovo di Garfagnana,07-09-2024,53,0,1,1,1
Molazzana,Castelnuovo di Garfagnana,07-05-2024,53,0,1,1,1
Molazzana,Castiglione di Garfagnana,07-09-2024,91,0,0,1,1
Molazzana,Castiglione di Garfagnana,07-05-2024,91,0,0,1,1
Molazzana,Fabbriche di Vergemoli,10-01-2024,96,0,0,1,1
Molazzana,Gallicano,10-01-2024,22,1,1,1,1
Molazzana,Gallicano,10-01-2024,14,1,1,1,1
Molazzana,Gallicano,10-10-2024,22,1,1,1,1
Molazzana,Gallicano,10-10-2024,14,1,1,1,1
Molazzana,Gallicano,07-09-2024,17,1,1,1,1
Molazzana,Gallicano,07-05-2024,17,1,1,1,1
Molazzana,Minucciano,10-01-2024,267,0,0,0,1
Molazzana,Minucciano,10-10-2024,267,0,0,0,1
Molazzana,Piazza al Serchio,07-09-2024,80,0,0,1,1
Molazzana,Piazza al Serchio,07-05-2024,80,0,0,1,1
Molazzana,Sillano Giuncugnano,10-01-2024,275,0,0,0,1
Molazzana,Sillano Giuncugnano,10-10-2024,275,0,0,0,1
Molazzana,Villa Collemandina,10-01-2024,147,0,0,0,1
Molazzana,Villa Collemandina,10-10-2024,147,0,0,0,1
Molazzana,Barga,10-01-2024,54,0,1,1,1
Molazzana,Barga,10-01-2024,43,0,1,1,1
Molazzana,Barga,10-10-2024,54,0,1,1,1
Molazzana,Barga,10-10-2024,43,0,1,1,1
Molazzana,Barga,07-09-2024,66,0,0,1,1
Molazzana,Barga,07-05-2024,66,0,0,1,1
Molazzana,Pescaglia,10-01-2024,269,0,0,0,1
Molazzana,Pescaglia,10-10-2024,269,0,0,0,1
Molazzana,Lucca,10-01-2024,105,0,0,1,1
Molazzana,Lucca,10-10-2024,105,0,0,1,1
Piazza al Serchio,Camporgiano,10-01-2024,16,1,1,1,1
Piazza al Serchio,Camporgiano,10-01-2024,17,1,1,1,1
Piazza al Serchio,Camporgiano,10-01-2024,15,1,1,1,1
Piazza al Serchio,Camporgiano,10-10-2024,16,1,1,1,1
Piazza al Serchio,Camporgiano,10-10-2024,17,1,1,1,1
Piazza al Serchio,Camporgiano,10-10-2024,15,1,1,1,1
Piazza al Serchio,Camporgiano,07-09-2024,16,1,1,1,1
Piazza al Serchio,Camporgiano,07-09-2024,17,1,1,1,1
Piazza al Serchio,Camporgiano,07-09-2024,15,1,1,1,1
Piazza al Serchio,Camporgiano,07-05-2024,16,1,1,1,1
Piazza al Serchio,Camporgiano,07-05-2024,17,1,1,1,1
Piazza al Serchio,Camporgiano,07-05-2024,15,1,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-01-2024,37,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-01-2024,35,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-01-2024,33,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-01-2024,31,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-10-2024,37,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-10-2024,35,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-10-2024,33,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,10-10-2024,31,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,07-09-2024,37,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,07-09-2024,35,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,07-09-2024,33,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,07-05-2024,37,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,07-05-2024,35,0,1,1,1
Piazza al Serchio,Castelnuovo di Garfagnana,07-05-2024,33,0,1,1,1
Piazza al Serchio,Castiglione di Garfagnana,10-01-2024,45,0,1,1,1
Piazza al Serchio,Castiglione di Garfagnana,10-01-2024,69,0,0,1,1
Piazza al Serchio,Castiglione di Garfagnana,10-10-2024,45,0,1,1,1
Piazza al Serchio,Castiglione di Garfagnana,10-10-2024,69,0,0,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-09-2024,50,0,1,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-09-2024,112,0,0,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-09-2024,76,0,0,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-09-2024,40,0,1,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-05-2024,50,0,1,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-05-2024,112,0,0,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-05-2024,76,0,0,1,1
Piazza al Serchio,Castiglione di Garfagnana,07-05-2024,40,0,1,1,1
Piazza al Serchio,Fabbriche di Vergemoli,10-01-2024,95,0,0,1,1
Piazza al Serchio,Fabbriche di Vergemoli,10-01-2024,143,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-01-2024,165,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-01-2024,168,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-01-2024,108,0,0,1,1
Piazza al Serchio,Fabbriche di Vergemoli,10-01-2024,251,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,95,0,0,1,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,136,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,143,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,165,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,168,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,108,0,0,1,1
Piazza al Serchio,Fabbriche di Vergemoli,10-10-2024,251,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,07-09-2024,188,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,07-09-2024,526,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,07-05-2024,188,0,0,0,1
Piazza al Serchio,Fabbriche di Vergemoli,07-05-2024,526,0,0,0,1
Piazza al Serchio,Fosciandora,07-09-2024,60,0,0,1,1
Piazza al Serchio,Fosciandora,07-05-2024,60,0,0,1,1
Piazza al Serchio,Gallicano,10-01-2024,46,0,1,1,1
Piazza al Serchio,Gallicano,10-01-2024,60,0,0,1,1
Piazza al Serchio,Gallicano,10-01-2024,52,0,1,1,1
Piazza al Serchio,Gallicano,10-01-2024,49,0,1,1,1
Piazza al Serchio,Gallicano,10-10-2024,46,0,1,1,1
Piazza al Serchio,Gallicano,10-10-2024,60,0,0,1,1
Piazza al Serchio,Gallicano,10-10-2024,52,0,1,1,1
Piazza al Serchio,Gallicano,10-10-2024,49,0,1,1,1
Piazza al Serchio,Gallicano,07-09-2024,52,0,1,1,1
Piazza al Serchio,Gallicano,07-09-2024,60,0,0,1,1
Piazza al Serchio,Gallicano,07-05-2024,52,0,1,1,1
Piazza al Serchio,Gallicano,07-05-2024,60,0,0,1,1
Piazza al Serchio,Minucciano,10-01-2024,50,0,1,1,1
Piazza al Serchio,Minucciano,10-01-2024,42,0,1,1,1
Piazza al Serchio,Minucciano,10-01-2024,49,0,1,1,1
Piazza al Serchio,Minucciano,10-01-2024,61,0,0,1,1
Piazza al Serchio,Minucciano,10-01-2024,29,1,1,1,1
Piazza al Serchio,Minucciano,10-10-2024,50,0,1,1,1
Piazza al Serchio,Minucciano,10-10-2024,42,0,1,1,1
Piazza al Serchio,Minucciano,10-10-2024,49,0,1,1,1
Piazza al Serchio,Minucciano,10-10-2024,61,0,0,1,1
Piazza al Serchio,Minucciano,10-10-2024,29,1,1,1,1
Piazza al Serchio,Minucciano,07-09-2024,50,0,1,1,1
Piazza al Serchio,Minucciano,07-09-2024,47,0,1,1,1
Piazza al Serchio,Minucciano,07-09-2024,44,0,1,1,1
Piazza al Serchio,Minucciano,07-05-2024,50,0,1,1,1
Piazza al Serchio,Minucciano,07-05-2024,47,0,1,1,1
Piazza al Serchio,Minucciano,07-05-2024,44,0,1,1,1
Piazza al Serchio,Molazzana,10-01-2024,74,0,0,1,1
Piazza al Serchio,Molazzana,10-01-2024,79,0,0,1,1
Piazza al Serchio,Molazzana,10-10-2024,74,0,0,1,1
Piazza al Serchio,Molazzana,10-10-2024,79,0,0,1,1
Piazza al Serchio,San Romano in Garfagnana,10-01-2024,19,1,1,1,1
